AgeuponOutcome,AnimalType,Breed,Color,DateTime,Name,SexuponOutcome,OutcomeType
7,0,147,86,1424369220,1,0,Adoption
0.16666666666667,1,20,30,1437143220,1,3,Transfer
4,0,148,87,1389721680,1,1,Adoption
0.16666666666667,1,37,36,1412698980,1,0,Transfer
2,1,1,30,1447700220,0,4,Transfer
0.083333333333333,0,149,10,1439558460,0,3,Transfer
3,1,1,10,1401819960,1,0,Adoption
0.25,1,1,7,1403960700,1,1,Adoption
0.076923076923077,1,1,19,1382805660,0,2,Euthanasia
0.083333333333333,0,14,37,1442482080,0,3,Transfer
0.41666666666667,0,18,16,1454848920,1,1,Transfer
0.16666666666667,1,1,30,1405270860,1,1,Adoption
0.083333333333333,1,1,7,1405097520,0,2,Died
2,0,18,29,1449924420,1,1,Adoption
12,0,150,28,1384537800,1,1,Adoption
2,0,111,26,1418636100,1,0,Return_to_owner
0.75,0,15,44,1448986740,1,2,Return_to_owner
9,0,151,41,1401628920,1,1,Return_to_owner
2,0,7,35,1420475880,1,1,Adoption
0.16666666666667,1,1,36,1437049380,1,1,Adoption
0.41666666666667,0,93,18,1411300860,1,1,Adoption
0.33333333333333,0,152,33,1441019400,1,1,Adoption
0.038461538461538,1,1,36,1427293980,0,4,Transfer
0.16666666666667,0,18,16,1452366120,1,0,Adoption
0.038461538461538,1,1,88,1409748900,0,0,Transfer
0.16666666666667,0,153,26,1412530920,1,0,Adoption
0.16666666666667,1,1,10,1434443340,1,0,Adoption
0.057692307692308,1,1,36,1430590560,0,2,Transfer
0.33333333333333,1,1,16,1444219200,1,0,Transfer
2,0,16,0,1418926380,1,0,Adoption
12,1,1,10,1404830640,1,0,Transfer
2,0,154,34,1387465260,1,1,Return_to_owner
2,0,28,0,1390740240,1,0,Return_to_owner
3,0,2,2,1404327240,1,3,Return_to_owner
0.16666666666667,0,56,89,1405271640,0,1,Adoption
3,0,2,90,1395242220,1,2,Euthanasia
5,0,18,18,1400244600,1,1,Return_to_owner
0.66666666666667,0,155,2,1430659740,1,0,Adoption
10,1,1,16,1422640800,1,0,Adoption
0.083333333333333,0,66,16,1406131320,0,3,Transfer
1,0,69,91,1421670960,1,1,Adoption
6,0,156,55,1437156000,1,0,Adoption
3,1,1,7,1436118780,1,1,Adoption
0.16666666666667,1,1,36,1416337320,1,0,Adoption
0.5,0,149,5,1455303060,1,1,Return_to_owner
1,0,2,2,1385489940,1,3,Adoption
0.038461538461538,0,42,16,1421764980,0,3,Transfer
2,0,157,16,1396017540,1,0,Transfer
0.057692307692308,1,1,80,1432304520,0,4,Transfer
0.41666666666667,1,1,10,1412931600,0,2,Transfer
1,1,1,30,1385048220,0,3,Transfer
1,0,49,42,1409752320,1,1,Transfer
1,1,1,2,1421846100,1,1,Return_to_owner
0.16666666666667,0,158,4,1450725180,0,0,Adoption
0.16666666666667,1,1,30,1403717040,1,1,Adoption
10,0,89,21,1381839420,0,2,Euthanasia
2,0,44,92,1406125800,1,1,Adoption
0.25,0,42,34,1389028740,1,0,Adoption
0.038461538461538,1,1,9,1408630500,0,4,Transfer
0.038461538461538,1,1,7,1442068140,0,4,Transfer
1,0,16,34,1411239480,0,1,Adoption
7,0,82,10,1410177360,1,0,Return_to_owner
0.16666666666667,1,1,1,1382374380,1,0,Adoption
2,0,18,9,1405966080,1,3,Transfer
12,0,18,93,1455972780,1,0,Return_to_owner
0.076923076923077,1,1,9,1434648420,0,2,Transfer
0.16666666666667,1,1,46,1448815500,1,1,Adoption
1,0,2,17,1405766760,0,0,Euthanasia
0.16666666666667,1,1,24,1452069480,1,1,Adoption
0.083333333333333,1,1,24,1403184000,0,3,Transfer
0.16666666666667,0,75,20,1400951820,0,1,Adoption
0.083333333333333,0,26,28,1434989880,0,2,Euthanasia
1,0,14,0,1405943400,1,0,Transfer
1,1,1,15,1454803200,1,0,Transfer
1,0,23,2,1414846980,1,0,Return_to_owner
0.083333333333333,0,159,5,1438450020,1,0,Adoption
0.083333333333333,0,16,12,1430656560,0,3,Transfer
0.16666666666667,1,36,79,1404053340,0,0,Adoption
1,1,1,10,1432112400,0,2,Transfer
2,1,1,19,1386544920,1,0,Transfer
0.16666666666667,1,1,19,1442750220,1,0,Adoption
2,0,7,9,1421775900,1,0,Return_to_owner
0.33333333333333,0,76,0,1425321120,1,0,Adoption
1,0,160,16,1422385560,1,1,Adoption
2,0,16,0,1381325940,1,1,Adoption
0.58333333333333,1,1,2,1453314600,1,0,Adoption
1,0,161,94,1434811140,1,0,Return_to_owner
3,0,7,60,1413306120,0,0,Adoption
0.5,0,162,0,1397303220,1,2,Transfer
3,0,8,5,1444218840,1,3,Return_to_owner
1,0,2,40,1433030400,1,1,Transfer
2,0,149,5,1413643380,1,1,Adoption
0.83333333333333,0,12,95,1410707520,1,2,Transfer
0.16666666666667,0,163,18,1420556760,1,3,Transfer
5,0,2,0,1455388680,1,1,Adoption
0.16666666666667,0,149,55,1407926520,1,0,Adoption
10,1,1,24,1396028520,1,1,Euthanasia
2,0,2,49,1385468340,1,0,Transfer
0.33333333333333,0,18,26,1383224580,1,0,Adoption
1,1,1,9,1430669700,1,1,Adoption
1,0,164,9,1396358520,1,1,Return_to_owner
0.5,0,18,10,1385914860,1,1,Adoption
3,1,1,74,1428336960,1,1,Transfer
0.16666666666667,0,16,10,1412434740,0,1,Adoption
1,1,1,16,1439974800,0,4,Transfer
0.16666666666667,1,1,10,1383577740,1,0,Transfer
0.33333333333333,1,20,22,1407831960,1,0,Adoption
1,1,36,79,1445193900,1,1,Adoption
1,0,2,29,1414684380,1,1,Euthanasia
2,0,26,12,1441304460,1,0,Return_to_owner
0.5,1,37,6,1453374600,1,1,Adoption
0.083333333333333,1,20,19,1413212040,1,2,Transfer
0.083333333333333,1,1,7,1405180020,0,2,Transfer
0.33333333333333,1,1,16,1423764000,1,0,Adoption
0.16666666666667,1,1,16,1403963100,1,3,Adoption
0.66666666666667,0,28,16,1439229840,1,1,Adoption
12,1,1,15,1419680280,1,0,Euthanasia
12,0,82,94,1394213700,1,1,Euthanasia
0.057692307692308,1,36,29,1444912200,0,3,Transfer
1,0,165,10,1434724980,1,0,Return_to_owner
0.083333333333333,1,1,19,1435311720,1,3,Euthanasia
5,0,46,9,1416052560,1,1,Adoption
8,0,16,12,1406044920,0,3,Transfer
8,0,2,4,1404990240,1,1,Transfer
1,0,9,29,1450614300,1,1,Adoption
2,0,166,8,1427983020,1,0,Transfer
1,0,14,33,1382980620,1,0,Euthanasia
0.16666666666667,1,1,96,1407171420,1,1,Adoption
0.083333333333333,1,1,10,1442851080,0,3,Transfer
2,1,1,2,1431955860,1,3,Transfer
0.16666666666667,1,1,6,1438283520,1,0,Adoption
4,1,1,10,1428345060,1,0,Adoption
0.16666666666667,1,1,19,1435825200,1,0,Adoption
0.16666666666667,1,1,97,1416068940,1,0,Adoption
5,0,151,28,1439728560,1,1,Adoption
0.41666666666667,1,1,36,1420738620,1,1,Adoption
0.16666666666667,1,20,29,1417280280,1,1,Adoption
0.16666666666667,1,37,36,1401046260,1,1,Adoption
3,0,167,34,1414666860,1,1,Return_to_owner
3,0,2,44,1446310740,1,0,Return_to_owner
0.083333333333333,1,1,10,1401544620,1,3,Transfer
1,0,38,91,1401113640,1,0,Return_to_owner
2,0,16,5,1448323200,1,0,Transfer
0.16666666666667,1,1,23,1416910140,0,0,Adoption
2,0,168,5,1403026020,1,0,Return_to_owner
6,0,169,33,1434817080,1,0,Return_to_owner
0.41666666666667,0,16,5,1413635460,1,2,Transfer
5,1,1,98,1455028860,1,1,Transfer
0.16666666666667,1,1,66,1441215180,1,0,Adoption
0.25,0,170,26,1396786800,1,0,Return_to_owner
0.16666666666667,0,171,41,1425141300,1,1,Adoption
15,1,36,63,1382466720,1,0,Euthanasia
8,0,172,21,1418040120,1,0,Return_to_owner
1,1,1,24,1400659200,0,3,Transfer
0.25,1,1,36,1383328440,1,1,Adoption
1,1,173,7,1437843840,1,0,Adoption
2,0,54,18,1392052560,1,0,Transfer
0.083333333333333,1,37,23,1382024280,1,2,Transfer
0.16666666666667,0,2,68,1389535140,1,2,Return_to_owner
0.057692307692308,1,1,24,1434034800,0,3,Transfer
0.25,1,1,36,1439482020,1,1,Transfer
9,0,174,49,1409317680,1,0,Transfer
7,0,18,72,1389723720,1,1,Return_to_owner
6,0,175,10,1455029580,1,1,Return_to_owner
10,1,20,10,1428418440,1,0,Transfer
0.16666666666667,1,1,25,1444380780,1,1,Adoption
8,1,20,7,1407160260,1,1,Adoption
0.75,0,176,41,1455279960,1,1,Return_to_owner
3,1,1,31,1434979860,0,2,Euthanasia
0.66666666666667,0,177,10,1392127440,1,0,Adoption
0.057692307692308,1,1,15,1386167880,0,2,Transfer
0.75,0,93,5,1444671000,1,0,Transfer
0.038461538461538,1,1,6,1380724080,0,2,Transfer
0.83333333333333,0,63,99,1449847260,1,0,Adoption
11,0,44,17,1433001180,1,0,Euthanasia
1,0,16,100,1420482960,1,0,Adoption
5,0,16,41,1399467900,1,0,Transfer
2,0,178,12,1413486240,1,0,Adoption
5,0,179,37,1444485360,1,3,Transfer
1,1,1,15,1397914440,1,0,Return_to_owner
3,0,18,16,1387132020,1,1,Transfer
1,0,47,8,1398699780,1,1,Adoption
0.083333333333333,1,1,19,1387383240,1,2,Transfer
2,1,1,29,1445012400,0,0,Adoption
0.016438356164384,0,180,9,1433443920,0,4,Transfer
1,0,2,16,1442769960,1,1,Adoption
12,0,150,28,1411316580,1,0,Euthanasia
0.096153846153846,0,63,28,1403627640,0,3,Transfer
2,0,54,41,1385229360,1,1,Adoption
1,0,134,18,1426003920,0,1,Transfer
1,0,16,4,1430330820,1,0,Adoption
2,0,18,101,1442500320,1,3,Transfer
1,0,66,41,1452971640,1,0,Adoption
0.5,1,181,62,1387561920,0,0,Adoption
0.16666666666667,0,182,0,1405194480,1,1,Adoption
0.25,1,1,7,1449774300,1,0,Adoption
2,0,16,20,1447417740,1,3,Return_to_owner
0.41666666666667,0,2,10,1397822460,1,2,Transfer
2,0,2,34,1388500320,1,0,Return_to_owner
1,1,1,15,1408266000,0,2,Transfer
2,1,1,24,1447875180,0,3,Transfer
1,1,1,24,1412178600,1,1,Transfer
0.16666666666667,1,1,74,1445784780,1,1,Adoption
2,1,173,7,1410282900,1,1,Adoption
3,1,1,6,1448304120,1,0,Return_to_owner
0.5,1,1,25,1455974400,1,1,Adoption
0.083333333333333,0,2,29,1452970440,0,3,Transfer
0.038461538461538,1,37,23,1414410540,0,2,Transfer
0.16666666666667,0,183,16,1419851700,1,0,Adoption
3,1,1,36,1391708460,1,0,Return_to_owner
0.083333333333333,1,1,7,1401806460,1,2,Transfer
0.33333333333333,1,1,10,1381422300,1,0,Adoption
2,0,115,61,1382196300,1,3,Transfer
0.16666666666667,1,1,102,1405868460,1,1,Adoption
0.057692307692308,1,1,10,1407599880,0,3,Transfer
0.25,1,1,10,1435795200,1,0,Transfer
2,0,2,17,1450547400,1,0,Transfer
11,0,18,10,1419084180,1,0,Euthanasia
0.25,1,1,30,1439628300,1,1,Adoption
0.83333333333333,0,184,67,1380999360,1,1,Adoption
2,0,185,8,1404139920,1,0,Adoption
0.16666666666667,1,36,103,1412620500,0,3,Transfer
2,0,46,9,1446556320,1,0,Transfer
7,0,186,4,1451488800,1,1,Return_to_owner
0.16666666666667,1,1,7,1420651500,0,1,Adoption
1,0,2,0,1426511160,1,1,Euthanasia
6,0,2,2,1439627880,1,0,Adoption
0.038461538461538,1,1,10,1406050440,0,4,Transfer
0.33333333333333,0,18,12,1382961480,1,0,Return_to_owner
6,0,2,104,1418401800,1,0,Transfer
4,0,16,28,1405099560,1,1,Adoption
1,0,26,18,1383577800,1,3,Transfer
1,0,126,16,1441806360,1,0,Adoption
1,1,1,23,1441975980,0,2,Euthanasia
0.16666666666667,0,16,0,1421584080,1,1,Adoption
0.16666666666667,0,187,21,1406980740,0,0,Transfer
5,0,69,105,1389433560,1,0,Euthanasia
2,0,5,92,1413645660,1,0,Adoption
2,0,2,0,1448391780,1,0,Return_to_owner
2,0,16,12,1432902300,1,1,Transfer
3,0,16,5,1408461480,1,0,Adoption
1,0,116,9,1389200340,1,1,Return_to_owner
4,0,69,26,1426419720,1,1,Transfer
2,0,188,41,1443543600,1,0,Adoption
0.057692307692308,1,1,6,1439251200,0,2,Transfer
1,0,52,21,1444929060,1,0,Return_to_owner
2,0,5,10,1439642940,1,1,Return_to_owner
1,0,16,76,1387650480,0,1,Adoption
0.038461538461538,1,1,30,1442920560,0,4,Transfer
1,1,1,24,1404896400,0,3,Transfer
0.41666666666667,1,189,6,1396116780,1,0,Adoption
2,0,18,10,1391179920,1,0,Euthanasia
0.16666666666667,0,18,10,1429889700,0,3,Transfer
2,0,2,0,1420030320,1,1,Return_to_owner
2,1,1,16,1384183440,0,2,Transfer
4,1,37,16,1444208400,0,4,Transfer
11,0,190,20,1434380520,1,0,Return_to_owner
0.33333333333333,0,18,20,1424459160,0,2,Transfer
2,0,191,29,1454608680,1,0,Adoption
0.038461538461538,1,1,10,1407255660,0,3,Transfer
6,0,26,37,1386783300,1,1,Return_to_owner
0.33333333333333,1,1,23,1401291540,0,0,Adoption
4,0,191,29,1454198400,1,1,Transfer
4,0,192,34,1404065640,1,1,Adoption
0.16666666666667,0,18,16,1405094220,0,2,Transfer
0.16666666666667,1,1,15,1404042180,0,0,Adoption
2,0,193,28,1409762880,1,0,Return_to_owner
3,0,194,23,1420910940,1,1,Adoption
0.083333333333333,1,1,16,1447244340,1,2,Transfer
2,0,195,106,1385319240,1,1,Return_to_owner
2,0,196,17,1386354120,1,0,Adoption
0.16666666666667,1,1,10,1417698960,0,0,Adoption
3,0,116,28,1398101460,1,0,Transfer
11,0,16,35,1453129620,1,0,Transfer
2,0,94,16,1450117080,1,0,Return_to_owner
7,0,94,8,1449574860,1,2,Euthanasia
1,0,2,40,1416589800,1,0,Adoption
7,0,16,35,1448628600,1,2,Return_to_owner
0.038461538461538,0,18,28,1455494400,0,2,Transfer
4,1,1,7,1395910500,1,1,Transfer
0.019230769230769,1,88,15,1406307000,0,2,Transfer
0.16666666666667,1,1,36,1448960820,1,0,Adoption
1,1,1,15,1405688280,1,3,Transfer
2,0,47,28,1396552020,1,0,Transfer
4,1,1,10,1413879000,0,0,Euthanasia
10,0,197,37,1420993080,1,0,Adoption
2,0,194,9,1392309720,1,0,Transfer
2,0,81,18,1422802680,1,3,Transfer
0.16666666666667,0,44,0,1421946480,1,0,Adoption
1,0,174,21,1402920720,1,3,Transfer
0.41666666666667,0,16,16,1400583300,0,3,Transfer
3,1,96,6,1402485000,0,2,Transfer
4,0,75,41,1420126860,1,1,Adoption
0.16666666666667,1,1,16,1386932040,1,0,Adoption
0.083333333333333,0,53,54,1416766500,1,0,Adoption
0.25,1,20,10,1440494160,1,2,Euthanasia
2,0,2,2,1387451280,1,0,Euthanasia
1,0,66,9,1383490800,1,0,Adoption
3,0,16,0,1390135860,1,2,Transfer
1,0,54,41,1430833380,1,1,Adoption
0.66666666666667,0,16,55,1441554960,1,0,Adoption
0.41666666666667,0,16,21,1428170520,1,0,Adoption
2,0,2,34,1447871160,1,1,Return_to_owner
2,0,2,29,1449599100,1,1,Adoption
5,0,97,49,1428853560,1,1,Adoption
5,0,16,0,1446490020,1,1,Return_to_owner
1,0,2,21,1384527120,1,0,Euthanasia
0.16666666666667,0,16,12,1407000240,1,0,Adoption
3,1,1,16,1454785620,0,4,Transfer
0.038461538461538,1,1,7,1405692180,0,3,Transfer
0.083333333333333,0,198,41,1400950980,1,0,Adoption
4,0,91,4,1391430360,1,0,Return_to_owner
0.83333333333333,0,199,18,1387824180,1,0,Adoption
0.5,1,1,31,1455536460,1,0,Return_to_owner
2,0,200,68,1423330260,1,1,Adoption
5,0,201,33,1450614480,1,0,Adoption
0.016438356164384,1,1,7,1403342400,0,4,Transfer
8,0,202,4,1451561520,1,0,Return_to_owner
0.083333333333333,0,97,0,1433004900,0,1,Adoption
1,0,203,28,1416916920,1,1,Return_to_owner
0.083333333333333,1,1,10,1444144020,1,3,Transfer
2,1,1,7,1435591320,1,1,Adoption
8,1,1,10,1438691100,1,0,Return_to_owner
0.083333333333333,1,1,25,1403013120,0,3,Transfer
0.16666666666667,1,1,10,1406905800,1,2,Transfer
0.75,1,1,16,1388080560,1,0,Adoption
0.33333333333333,0,116,41,1397581080,0,2,Transfer
12,0,75,18,1382790660,1,0,Return_to_owner
1,1,204,7,1390754460,1,0,Adoption
8,0,116,41,1426341180,1,1,Adoption
0.16666666666667,1,1,7,1405536360,1,1,Adoption
0.083333333333333,0,121,28,1405261560,1,1,Adoption
0.038461538461538,1,1,23,1381338240,0,3,Transfer
0.0054794520547945,1,1,2,1395840180,0,3,Transfer
0.33333333333333,1,1,10,1420220340,1,1,Adoption
0.16666666666667,1,36,75,1447956120,1,0,Adoption
1,0,54,28,1429022040,1,1,Adoption
1,0,2,29,1446398760,1,0,Return_to_owner
3,0,205,9,1392832920,1,1,Return_to_owner
0.076923076923077,0,115,10,1399994340,0,3,Transfer
4,0,42,16,1398014340,1,1,Adoption
1,1,1,7,1455202920,1,1,Transfer
0.41666666666667,0,45,4,1431820800,0,4,Transfer
0.5,0,206,28,1448391360,1,0,Adoption
0.83333333333333,0,207,5,1412439840,1,0,Transfer
3,0,66,9,1393525500,1,1,Return_to_owner
2,0,208,10,1415727240,1,0,Return_to_owner
2,0,18,16,1440933660,1,1,Return_to_owner
0.91666666666667,0,28,0,1385828940,1,1,Adoption
0.076923076923077,1,1,7,1398602400,1,3,Transfer
0.16666666666667,1,1,15,1404480660,1,0,Adoption
0.16666666666667,1,37,22,1416486780,1,0,Transfer
5,0,2,74,1407156720,1,1,Return_to_owner
8,1,20,32,1391440980,1,0,Adoption
1,1,1,7,1455358500,1,1,Adoption
5,0,64,10,1444997640,1,0,Transfer
1,1,1,24,1430816400,0,3,Transfer
1,0,2,17,1389373560,1,2,Return_to_owner
0.16666666666667,1,37,31,1434907620,1,0,Adoption
4,0,16,16,1396971000,1,1,Transfer
2,0,209,28,1428161160,1,0,Adoption
2,1,37,30,1447787640,1,1,Adoption
0.25,0,2,41,1438872840,1,0,Adoption
0.33333333333333,1,1,16,1389635700,1,0,Adoption
0.16666666666667,1,1,16,1400923020,0,0,Adoption
1,0,73,9,1413546720,1,0,Adoption
0.083333333333333,1,1,19,1382099460,1,2,Transfer
4,0,210,49,1420716660,1,0,Return_to_owner
2,0,16,5,1393855200,1,0,Return_to_owner
0.83333333333333,1,37,16,1445185440,1,1,Adoption
10,0,69,53,1416233700,0,3,Euthanasia
10,0,42,16,1412077680,1,3,Transfer
5,0,16,34,1416078780,0,1,Adoption
3,0,211,34,1452432480,1,0,Adoption
0.25,1,1,10,1407421980,1,0,Adoption
0.057692307692308,1,1,30,1409837340,0,3,Transfer
3,0,212,5,1399640520,1,1,Transfer
0.057692307692308,0,91,18,1406028600,0,2,Died
0.33333333333333,0,16,35,1415556900,1,1,Adoption
5,0,2,23,1432229820,1,0,Return_to_owner
0.16666666666667,1,1,1,1443208560,0,0,Adoption
0.5,0,213,60,1424629020,1,0,Adoption
0.16666666666667,0,16,26,1382202240,1,0,Adoption
2,0,92,18,1386160980,0,1,Transfer
5,0,16,4,1450541460,1,3,Transfer
1,0,207,12,1447080360,0,2,Transfer
2,0,18,16,1388244360,1,0,Adoption
5,0,26,34,1450526760,1,0,Adoption
0.019230769230769,1,1,19,1435595820,0,4,Transfer
7,1,37,10,1389774720,1,0,Adoption
0.16666666666667,1,1,1,1416244500,1,0,Adoption
0.16666666666667,0,35,34,1391539140,1,1,Adoption
0.25,1,1,25,1390150020,1,1,Adoption
4,0,214,10,1383483000,1,1,Adoption
0.16666666666667,1,1,36,1401982680,1,0,Adoption
1,1,1,36,1425027600,0,4,Transfer
0.019230769230769,1,1,36,1394993760,0,2,Transfer
2,0,215,41,1433087220,1,2,Transfer
1,0,66,9,1417434240,0,1,Transfer
0.16666666666667,1,1,10,1446488880,1,0,Adoption
0.083333333333333,1,1,16,1437931800,1,1,Adoption
0.16666666666667,1,1,15,1408710540,1,0,Adoption
0.25,1,1,7,1406970000,0,2,Transfer
0.16666666666667,0,16,10,1407080340,0,3,Transfer
1,0,26,4,1381768320,1,0,Transfer
0.75,0,216,61,1390216080,1,0,Transfer
5,0,2,0,1410288300,1,1,Adoption
0.83333333333333,0,16,16,1430410080,1,0,Adoption
5,1,20,1,1393337520,1,0,Transfer
1,0,217,21,1384170480,1,0,Transfer
2,1,1,36,1398008640,1,1,Adoption
5,0,18,9,1412176080,1,1,Transfer
2,0,151,85,1441304640,1,0,Return_to_owner
3,0,2,2,1426009860,1,0,Return_to_owner
0.16666666666667,0,218,107,1399639440,1,3,Adoption
0.41666666666667,1,1,10,1387889640,1,0,Transfer
2,0,18,20,1426101840,1,0,Adoption
0.019230769230769,1,1,19,1435585860,0,4,Died
0.58333333333333,0,81,108,1426353180,1,0,Return_to_owner
0.25,1,1,24,1452534600,1,1,Adoption
6,0,16,12,1435774500,1,1,Adoption
4,0,42,29,1396109520,1,1,Adoption
3,1,1,7,1453133880,1,1,Adoption
1,0,16,94,1429446120,1,0,Transfer
0.33333333333333,0,14,54,1404758340,0,0,Adoption
5,1,1,96,1405698360,1,3,Transfer
0.083333333333333,0,16,26,1451839440,0,2,Transfer
2,1,1,28,1448482800,0,3,Transfer
1,1,20,7,1396182480,1,1,Adoption
0.33333333333333,1,1,96,1448022600,0,1,Adoption
0.83333333333333,0,16,20,1387641360,1,0,Transfer
12,0,219,54,1433009400,1,1,Return_to_owner
0.038461538461538,1,1,7,1430929860,0,4,Transfer
6,0,2,17,1435749660,1,0,Transfer
4,1,1,25,1395751260,1,1,Return_to_owner
6,0,220,12,1441812180,1,0,Return_to_owner
5,1,1,19,1430833920,1,0,Transfer
0.33333333333333,1,1,7,1450294800,0,0,Transfer
3,0,149,109,1386430800,1,1,Adoption
2,0,14,55,1441728720,1,1,Adoption
15,0,26,12,1380976560,0,2,Transfer
1,1,36,110,1447683360,1,1,Transfer
2,1,96,15,1438433940,1,0,Transfer
0.33333333333333,1,221,16,1380646020,0,4,Euthanasia
0.019230769230769,1,1,24,1402065540,0,3,Transfer
0.41666666666667,0,2,68,1440091500,1,1,Adoption
1,1,1,23,1382276220,0,3,Transfer
2,0,14,28,1433010360,1,0,Return_to_owner
0.083333333333333,1,1,10,1400245320,1,2,Transfer
0.25,1,1,7,1406052120,1,1,Adoption
0.083333333333333,0,16,111,1416324780,0,2,Transfer
0.038461538461538,1,1,19,1412092140,0,2,Transfer
0.83333333333333,0,7,112,1433874900,0,0,Adoption
0.083333333333333,0,54,28,1382204220,1,1,Adoption
3,1,1,113,1446553440,1,1,Adoption
1,0,207,5,1386608460,1,0,Transfer
0.58333333333333,0,146,29,1453140660,1,0,Adoption
7,1,189,16,1429952400,0,0,Transfer
5,0,93,5,1399724400,1,0,Adoption
3,1,1,10,1390048860,1,1,Return_to_owner
4,0,16,34,1443809040,1,1,Adoption
0.083333333333333,1,1,9,1440415380,0,3,Transfer
1,1,1,25,1415015520,1,1,Return_to_owner
2,0,222,2,1439132340,1,1,Adoption
0.038461538461538,1,1,7,1442068080,0,4,Transfer
0.5,0,98,16,1415456640,1,1,Transfer
2,0,2,92,1456066560,1,0,Adoption
1,0,153,37,1381427340,1,0,Return_to_owner
0.083333333333333,1,1,36,1412777820,1,2,Euthanasia
0.083333333333333,1,1,23,1401638940,0,1,Adoption
0.038461538461538,1,1,29,1429639800,0,4,Transfer
0.25,1,1,7,1438254180,1,1,Adoption
2,0,16,28,1399141980,1,1,Adoption
0.16666666666667,0,47,114,1412965920,1,1,Adoption
0.41666666666667,0,223,17,1448807220,1,2,Return_to_owner
1,0,16,0,1436368740,1,2,Transfer
15,0,224,10,1433689080,1,1,Return_to_owner
2,0,225,28,1432983660,1,1,Return_to_owner
1,0,105,18,1419687480,1,0,Return_to_owner
0.16666666666667,0,18,16,1407781800,1,0,Adoption
0.41666666666667,1,1,115,1453828860,1,1,Adoption
4,0,226,9,1443026700,1,1,Transfer
0.83333333333333,1,1,7,1388950080,0,1,Transfer
0.16666666666667,1,1,36,1416941640,1,1,Adoption
0.057692307692308,1,1,7,1427548260,1,2,Transfer
0.16666666666667,0,63,67,1445040000,1,1,Adoption
0.41666666666667,1,1,16,1450121580,0,0,Transfer
5,0,14,26,1382000700,1,0,Adoption
0.16666666666667,0,63,116,1432227780,1,0,Adoption
4,0,227,0,1403974380,1,0,Adoption
0.5,0,228,4,1410975060,1,1,Adoption
0.16666666666667,0,18,41,1446921960,0,1,Adoption
0.16666666666667,0,14,26,1434040080,0,1,Transfer
0.083333333333333,1,1,103,1432563180,0,3,Transfer
3,1,1,10,1422284100,1,0,Transfer
2,0,2,117,1390048920,1,1,Transfer
12,0,8,118,1431454740,1,1,Return_to_owner
8,0,229,16,1451921940,1,0,Return_to_owner
1,0,18,16,1414325880,1,0,Adoption
0.16666666666667,1,1,16,1413458460,1,0,Adoption
14,0,18,0,1407345120,1,1,Return_to_owner
2,1,20,16,1391087640,0,4,Transfer
0.5,1,1,96,1450896780,0,1,Adoption
2,1,1,24,1403775180,1,1,Return_to_owner
0.057692307692308,1,1,10,1443119040,0,4,Transfer
2,0,69,119,1391794260,1,0,Return_to_owner
0.16666666666667,1,36,79,1413880500,1,1,Adoption
0.25,0,18,16,1385401980,0,0,Adoption
0.16666666666667,1,1,7,1405271100,1,1,Adoption
4,0,230,74,1438601100,1,2,Transfer
1,0,231,16,1418749740,1,0,Return_to_owner
12,0,102,18,1394365320,1,0,Transfer
0.41666666666667,1,1,19,1452523440,1,0,Return_to_owner
1,0,16,8,1401977820,0,0,Adoption
0.33333333333333,1,1,23,1412845200,0,4,Transfer
0.83333333333333,0,171,33,1453050480,1,0,Return_to_owner
0.038461538461538,1,1,15,1408630500,0,4,Transfer
1,1,20,6,1387889700,1,0,Transfer
2,0,5,34,1383319380,1,0,Adoption
0.25,1,1,31,1419324120,1,0,Adoption
1,1,1,7,1434877200,1,3,Transfer
3,0,18,16,1423673700,1,0,Euthanasia
1,0,183,117,1434466920,1,1,Adoption
4,0,232,68,1418574540,1,0,Transfer
0.16666666666667,0,16,94,1389463620,1,0,Adoption
0.16666666666667,1,1,36,1441393620,0,0,Adoption
0.25,0,18,34,1388771220,0,1,Adoption
0.0054794520547945,0,26,10,1402161300,0,4,Transfer
0.25,1,1,19,1454082600,1,0,Adoption
2,1,20,25,1436374620,0,3,Return_to_owner
0.25,1,1,30,1447718400,1,1,Transfer
3,0,2,2,1432913820,1,1,Transfer
1,1,37,10,1424000340,1,0,Adoption
2,0,32,4,1447113600,0,2,Transfer
5,0,27,9,1424537340,1,1,Adoption
8,0,14,5,1451738040,1,1,Adoption
2,0,2,2,1389287880,1,0,Transfer
5,1,36,39,1452000000,1,0,Transfer
0.41666666666667,1,1,10,1413136800,1,0,Adoption
0.076923076923077,1,1,7,1432549920,0,4,Euthanasia
0.16666666666667,1,1,7,1440943020,1,1,Adoption
0.25,1,1,25,1436463600,1,1,Adoption
0.16666666666667,1,37,16,1431162000,0,4,Transfer
0.25,1,1,7,1444932420,1,0,Adoption
